PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST
3,227,5.5,1,1.6,23.9,3,3.9
1,469,11.9,2,6.1,4.2,2,1.3
3,149,9.2,0,0.9,20.3,2,4.1
3,189,9.4,0,0.6,2.5,2,3.7
3,613,11.6,0,1.9,23.8,3,4.8
1,185,19.9,0,1.1,4.9,2,2.2
2,439,21.1,0,0.7,4.2,2,2.3
1,360,14.1,0,0.9,20.2,2,5.2
1,163,23.8,0,1.1,3.0,2,1.9
3,641,4.1,2,3.0,24.2,2,4.1
3,364,13.5,0,0.6,3.3,2,2.2
3,513,17.2,1,1.8,2.7,2,0.3
2,407,24.0,1,3.2,4.6,2,4.6
2,680,5.4,0,1.2,18.3,2,10.0
2,472,19.7,0,1.1,4.9,2,1.3
2,254,24.0,0,0.1,1.0,2,2.2
4,369,16.6,7,7.6,5.9,2,1.1
3,185,6.0,0,0.8,21.3,2,6.0
2,275,24.0,0,1.1,1.5,2,1.4
4,609,6.4,1,1.5,24.5,3,5.0
1,26,17.2,0,0.8,23.7,3,6.7
4,503,9.1,2,2.6,19.9,2,6.6
1,460,19.1,0,0.7,25.3,3,6.6
3,313,19.3,4,4.4,17.3,2,3.2
2,36,10.1,3,5.1,7.0,2,2.4
4,466,14.1,0,0.8,22.0,3,9.3
3,478,11.6,0,1.0,12.6,2,4.2
2,641,9.5,0,0.9,17.7,2,4.5
3,591,17.0,0,0.8,19.1,2,6.8
1,540,10.1,0,0.8,13.8,2,5.1
3,366,8.9,1,2.7,3.4,2,1.9
3,590,17.1,0,0.9,25.1,3,6.4
3,467,13.0,0,0.9,18.7,2,6.4
1,335,22.0,1,1.6,2.7,2,2.1
2,144,4.0,2,3.1,9.5,2,1.6
4,235,5.9,0,1.0,0.2,2,1.8
2,162,22.9,1,1.8,0.6,2,4.0
3,445,6.2,1,4.5,8.8,2,1.1
3,421,9.5,0,1.2,24.8,3,20.2
1,351,17.7,7,5.5,9.4,2,1.9
2,178,14.5,2,3.6,25.6,3,5.7
1,641,12.1,0,0.8,2.8,2,2.4
3,159,14.5,0,1.0,19.5,2,9.0
2,42,20.2,0,2.1,3.7,2,3.4
3,119,17.2,0,1.0,25.5,3,8.0
3,355,5.1,9,8.5,15.1,2,2.5
2,110,22.0,0,2.3,8.3,2,2.6
4,258,3.4,2,3.5,7.7,2,2.4
3,609,7.8,0,0.8,24.8,3,6.2
2,300,19.5,0,0.8,23.4,3,7.7
3,474,13.2,0,1.2,1.8,2,1.5
3,500,20.0,5,3.6,3.8,2,2.8
1,212,13.0,1,2.6,0.9,2,2.8
2,33,7.8,16,16.4,25.4,3,4.8
2,630,6.9,0,0.7,21.3,2,5.3
2,400,14.7,0,0.7,23.5,3,3.4
3,214,10.3,0,1.0,3.1,2,1.6
4,171,2.5,0,1.4,21.3,2,5.1
2,254,6.9,1,2.2,16.7,2,3.7
1,193,0.9,8,6.0,11.7,2,8.2
1,440,14.0,0,1.0,2.5,2,2.7
3,216,15.6,6,5.8,2.0,2,1.7
3,307,10.1,0,1.5,16.0,2,5.6
4,321,18.9,0,1.3,22.0,3,4.4
3,367,12.5,1,6.1,4.0,2,5.1
4,658,17.6,8,6.7,2.5,2,0.3
3,268,1.3,0,0.8,25.4,3,7.4
1,253,19.2,2,3.4,24.7,3,4.5
3,552,13.0,0,0.7,18.0,2,4.4
1,480,14.4,0,0.9,18.4,2,5.8
4,648,15.3,8,7.0,5.2,2,1.0
2,152,18.7,3,3.7,11.3,2,4.8
3,45,8.5,0,0.8,23.7,2,5.3
3,228,10.0,1,2.8,3.9,2,2.0
1,711,15.8,10,8.3,17.0,2,4.2
1,414,18.0,2,2.0,6.2,2,2.2
1,283,18.8,0,0.9,20.1,2,8.4
2,260,16.2,4,3.6,21.9,2,5.6
2,410,11.6,0,0.0,3.4,2,0.2
3,59,14.8,0,0.8,27.1,3,6.9
1,306,0.2,0,0.8,21.1,3,2.6
3,267,21.2,1,1.6,4.6,2,4.4
4,517,20.7,0,0.9,25.6,3,10.4
1,568,18.8,1,2.7,22.4,3,9.0
1,573,15.5,0,0.9,24.5,3,4.2
4,526,5.3,0,0.8,24.6,3,5.0
1,445,13.7,0,0.7,19.2,2,5.5
2,637,17.6,0,1.0,26.8,3,9.2
4,221,6.3,2,3.4,3.9,2,3.1
4,600,18.7,6,5.2,24.3,3,5.8
1,56,19.1,6,5.4,8.8,2,0.3
1,506,8.0,0,0.8,19.2,2,5.5
4,483,7.2,4,5.3,4.1,2,1.3
1,133,16.0,0,0.7,24.9,3,4.6
2,683,23.3,0,1.7,1.3,2,2.5
2,23,9.2,0,1.0,14.3,2,5.6
3,297,6.0,3,6.1,6.2,2,1.0
2,546,13.5,1,3.0,3.3,2,2.3
3,34,16.7,8,7.3,28.3,2,4.8
1,215,18.6,0,1.0,20.5,2,2.7
3,332,8.7,1,5.4,10.6,2,2.4
4,566,13.6,0,2.3,16.8,2,4.8
1,169,8.7,10,9.6,3.7,2,0.8
2,695,17.1,5,6.2,14.4,2,4.9
1,466,16.9,2,2.9,16.1,2,2.0
4,302,20.9,0,0.8,7.8,2,0.2
1,579,12.3,0,1.0,20.3,2,9.2
4,9,4.0,0,1.5,14.1,2,1.7
2,457,23.0,0,0.8,23.0,3,4.1
3,406,22.0,1,1.4,3.6,2,26.3
3,657,20.5,1,2.2,1.8,2,4.2
4,219,19.5,0,0.7,24.3,3,10.4
2,217,8.7,4,4.3,19.0,2,5.0
3,545,10.9,1,4.8,21.3,2,4.0
3,496,13.9,0,0.4,15.3,2,7.1
3,433,24.0,0,1.2,5.3,2,2.6
2,151,12.0,4,5.0,7.5,2,1.7
1,508,23.2,0,0.8,4.9,2,3.1
4,675,3.9,1,1.8,15.8,2,2.9
3,340,11.2,1,1.4,5.4,2,0.8
3,316,19.7,0,0.8,17.9,2,7.0
4,121,18.6,0,0.6,25.9,3,4.8
2,494,4.7,0,0.7,23.0,3,7.0
3,562,8.9,3,3.5,9.4,2,2.3
2,325,4.0,4,5.1,11.2,2,4.6
2,126,8.3,0,0.9,24.7,3,7.3
4,380,18.0,0,0.6,3.3,2,1.4
1,401,24.0,0,0.0,2.3,2,2.9
1,374,11.8,0,1.9,17.4,2,5.8
4,150,10.1,0,1.8,6.3,2,4.2
2,547,5.5,0,0.7,24.4,3,4.9
3,104,7.0,15,14.3,20.2,2,2.6
2,219,17.7,1,1.5,24.5,3,3.8
4,705,9.5,0,1.0,24.9,3,4.3
3,701,4.9,0,0.6,22.7,3,3.9
3,570,20.3,0,0.6,6.2,2,4.6
1,228,19.0,3,4.0,5.9,2,6.8
2,482,17.1,0,1.3,22.9,3,6.0
2,516,8.2,0,1.1,13.2,2,3.7
2,198,8.6,0,1.8,17.5,2,9.0
3,5,3.0,0,0.8,24.3,3,7.4
4,81,2.3,0,0.9,22.1,3,4.7
4,649,15.7,6,8.9,3.1,2,2.1
3,509,24.0,0,0.1,2.4,2,1.9
3,137,6.2,2,1.9,18.9,2,6.2
3,511,21.9,0,0.9,2.3,2,6.4
1,464,6.6,1,2.8,19.1,2,2.4
3,142,19.6,0,1.0,24.6,3,11.2
4,451,16.1,0,1.3,21.5,2,13.7
1,604,11.1,1,1.4,12.5,2,2.4
4,658,1.3,11,8.7,19.8,2,4.2
2,312,9.9,10,9.7,4.8,2,3.5
1,421,11.0,0,0.9,17.0,2,6.0
4,489,17.5,9,6.9,3.0,2,2.3
1,439,9.0,2,5.3,7.4,2,1.9
4,520,18.0,9,6.5,16.9,2,2.3
2,683,1.0,0,0.1,3.8,2,2.7
2,617,2.6,1,2.7,7.8,2,3.3
2,511,13.0,0,0.6,0.8,2,3.8
3,55,9.8,2,2.2,8.6,2,3.6
2,300,23.1,1,1.5,10.1,2,2.9
2,425,10.0,0,1.1,24.6,3,6.4
4,618,1.6,0,2.8,17.5,2,4.4
2,119,7.7,2,3.2,2.9,2,1.8
2,257,4.8,0,0.8,24.4,3,3.6
4,122,3.4,1,2.2,5.1,2,1.4
4,255,9.7,0,0.6,24.3,3,4.9
3,210,1.0,6,5.8,10.1,2,2.6
3,624,8.8,0,0.7,24.1,3,5.9
3,439,5.7,2,4.5,0.3,2,1.6
4,192,12.2,6,8.1,1.6,2,1.0
4,446,1.0,1,2.1,8.5,2,3.9
2,503,4.3,0,0.8,24.7,3,4.6
1,194,0.8,1,2.0,23.7,3,3.6
2,41,4.0,0,0.8,12.5,2,9.2
2,407,19.9,7,4.6,7.0,2,2.8
3,278,12.7,0,0.8,22.8,3,4.7
1,455,10.3,0,0.0,2.2,2,3.9
1,188,6.6,1,1.4,16.9,2,7.9
4,437,18.0,9,6.8,12.6,2,5.4
1,109,8.5,3,3.3,18.8,2,3.9
2,168,19.5,5,4.8,3.7,2,5.9
2,426,13.9,1,2.1,24.2,3,4.1
2,527,16.6,0,1.6,20.5,2,5.6
3,532,7.1,3,3.5,7.5,2,1.9
3,278,8.7,0,0.8,2.8,2,2.5
4,151,8.2,18,16.0,6.9,2,3.8
3,255,16.0,0,0.8,24.7,3,9.4
1,403,17.0,0,0.9,27.3,3,6.5
1,182,13.1,0,0.8,17.8,2,3.7
1,357,10.8,0,0.8,15.4,2,7.0
2,239,12.7,5,4.2,4.7,2,0.6
4,644,18.0,0,0.0,4.5,2,2.8
1,125,11.2,3,2.7,7.7,2,1.6
4,630,16.9,6,6.3,19.1,2,4.1
4,367,4.7,0,0.8,23.4,3,3.9
1,560,9.5,2,2.2,9.2,2,4.8
1,332,14.4,3,2.9,5.9,2,3.5
3,290,24.0,0,0.7,2.9,2,1.6
1,297,10.3,0,4.7,25.0,3,7.5
4,657,22.1,1,2.6,3.6,2,5.4
4,21,7.8,3,3.6,11.7,2,4.4
2,6,2.9,24,21.0,9.0,2,4.9
3,574,5.9,3,4.8,3.2,2,0.6
2,563,11.4,2,2.5,11.2,2,2.2
3,248,8.4,1,2.1,15.1,2,7.9
3,701,6.0,0,0.9,24.1,3,9.2
3,438,17.0,0,0.7,23.0,3,5.3
4,167,6.2,2,3.2,22.6,2,6.0
1,321,7.2,0,0.7,22.8,3,6.2
3,463,9.6,3,3.5,16.4,2,5.3
1,625,7.0,1,2.7,5.4,2,1.3
1,429,19.0,1,3.4,24.0,2,3.5
2,584,16.7,2,3.0,17.0,2,3.1
1,453,8.8,0,0.9,14.4,2,6.5
4,505,11.6,0,0.8,13.1,2,5.9
2,106,15.3,10,8.3,24.9,3,0.9
3,703,18.5,0,0.9,23.6,2,7.8
2,404,3.5,7,5.9,5.1,2,1.6
1,662,6.5,2,4.8,21.1,2,6.4
3,490,17.0,6,6.2,14.2,2,3.1
1,272,20.2,0,0.5,2.2,2,4.4
3,299,3.3,3,4.7,23.6,2,3.1
1,659,7.8,0,0.8,24.0,2,3.5
4,430,18.4,2,2.1,2.9,2,1.8
2,147,14.2,6,5.8,9.9,2,2.4
1,438,18.9,1,1.1,5.5,2,1.3
4,612,12.0,4,6.0,11.5,2,5.0
2,431,8.9,17,12.7,7.1,2,2.3
1,413,7.0,2,2.4,3.0,2,2.4
2,110,19.4,4,2.5,13.3,2,3.2
1,445,12.5,0,1.0,17.7,2,5.0
2,210,4.9,0,0.8,19.7,2,7.8
2,354,18.2,7,6.4,23.1,3,5.4
3,679,6.8,4,6.7,10.6,2,3.1
3,500,18.6,0,0.5,7.3,2,3.2
4,530,6.6,0,0.5,4.3,2,4.8
1,153,21.0,1,3.7,4.6,2,3.5
1,506,23.9,0,0.9,1.2,2,2.0
1,552,14.2,0,0.6,7.8,2,2.7
3,469,24.0,0,0.4,0.8,2,2.6
4,394,11.4,2,2.6,6.6,2,1.3
2,383,9.7,2,5.6,5.8,2,2.3
3,366,14.0,1,1.6,14.6,2,3.5
2,18,9.2,11,9.8,3.9,2,3.6
2,375,19.7,3,2.9,7.5,2,4.0
1,653,17.1,1,2.7,4.8,2,0.8
1,55,19.0,0,1.4,23.8,3,3.3
2,366,15.0,0,0.9,20.5,2,3.8
2,673,5.5,3,1.7,10.1,2,2.9
3,430,8.0,1,2.3,6.1,2,2.0
4,401,6.4,3,5.0,11.4,2,2.8
1,30,22.9,1,1.5,5.1,2,5.8
2,450,16.9,0,1.1,0.6,2,2.3
4,81,10.2,1,2.8,4.1,2,3.8
1,484,24.0,0,0.0,0.4,2,0.3
4,628,6.0,1,1.9,23.0,3,3.7
3,347,17.4,0,1.0,13.3,2,10.0
4,485,22.8,0,1.1,23.6,3,12.4
2,677,10.0,0,1.1,11.5,2,3.5
3,639,11.8,0,0.7,25.1,3,6.3
3,421,11.7,2,5.0,5.0,2,0.9
4,635,8.0,4,2.8,9.9,2,2.6
4,408,24.0,0,0.0,0.6,2,2.7
2,278,6.3,1,2.8,9.0,2,2.1
3,576,1.5,4,5.8,11.3,2,3.0
4,138,7.6,1,3.0,8.3,2,2.3
2,457,13.8,3,3.2,17.7,2,5.4
1,462,14.5,0,0.9,20.5,2,8.2
1,177,9.4,0,1.2,24.7,3,5.6
1,234,9.0,6,6.6,19.1,2,3.5
3,411,14.7,0,0.8,2.6,2,0.5
2,650,12.6,2,3.2,7.2,2,1.0
1,42,14.0,0,1.1,25.4,3,12.1
4,166,16.6,8,6.7,26.1,3,4.1
4,477,8.2,2,6.3,20.2,2,4.0
4,392,8.7,1,2.6,5.4,2,2.5
1,551,17.9,5,6.8,23.3,2,5.9
2,624,15.7,0,1.2,2.8,2,0.3
2,345,10.1,3,7.7,18.0,2,3.8
1,280,15.2,0,0.8,24.6,3,7.8
2,293,16.4,7,7.0,5.7,2,2.5
3,683,8.3,0,1.0,1.8,2,1.9
2,93,3.7,0,0.8,16.3,2,3.4
1,629,19.4,5,5.2,4.8,2,0.8
2,130,10.7,0,1.5,2.9,2,0.8
2,46,11.6,4,3.6,9.1,2,3.6
4,305,5.0,5,6.0,7.0,2,1.7
3,431,20.0,0,0.8,7.2,2,1.8
2,99,3.9,3,4.1,3.0,2,4.2
2,191,20.3,0,0.3,2.2,2,3.2
3,197,13.1,1,2.2,5.8,2,1.5
1,226,14.0,0,0.8,4.4,2,3.5
3,484,12.1,1,4.3,17.6,2,3.2
4,397,7.0,2,2.0,14.6,2,2.6
4,647,7.6,5,7.1,3.6,2,2.8
4,532,20.0,4,4.5,25.1,3,6.0
4,313,9.0,0,1.0,20.0,2,3.7
1,45,17.1,2,3.6,4.3,2,2.2
2,406,14.4,0,10.5,2.7,2,2.5
4,22,18.0,0,1.0,25.6,3,5.7
3,408,3.0,2,4.0,25.2,3,5.9
2,382,21.5,0,0.6,3.1,2,4.5
1,403,10.1,0,1.1,20.1,2,8.0
1,564,20.0,5,4.9,1.4,2,0.4
3,523,12.3,0,0.9,18.0,2,12.5
2,550,10.0,1,3.3,5.7,2,2.6
4,289,7.2,2,2.4,18.6,2,3.6
2,365,21.0,0,0.9,25.7,3,14.8
2,541,12.7,4,4.1,4.4,2,3.7
3,362,22.2,0,0.1,0.6,2,0.0
3,487,15.5,3,3.0,24.9,3,5.9
1,190,8.9,1,5.8,15.7,2,3.9
1,436,13.8,0,0.9,1.9,2,3.0
5,196,16.9,0,0.7,6.5,2,2.4
1,687,5.3,1,2.1,6.8,2,5.6
1,659,10.1,3,2.9,20.5,2,3.8
2,304,9.3,0,0.8,24.5,3,13.6
1,384,11.2,0,1.1,24.1,3,11.4
1,106,12.6,0,1.1,14.0,2,3.6
3,227,12.0,0,1.1,4.4,2,2.0
3,259,9.3,14,14.0,14.8,2,2.8
1,546,15.6,0,0.8,24.6,3,4.3
1,572,14.8,0,0.6,2.6,2,5.5
3,53,21.2,4,3.6,4.9,2,1.8
4,446,14.7,10,8.5,4.8,2,2.3
1,539,14.4,0,1.0,25.6,3,7.3
4,373,9.7,2,2.3,18.2,2,2.9
2,568,12.0,0,0.9,18.8,2,5.5
3,623,9.7,2,2.7,3.2,2,2.1
2,383,15.1,2,2.7,16.5,2,3.1
4,608,6.2,8,7.5,7.6,2,3.8
2,316,15.8,2,2.2,24.5,3,4.8
4,484,17.5,6,6.5,9.4,2,2.8
2,459,14.9,0,0.8,25.6,3,2.9
4,519,1.7,4,3.5,16.1,2,3.5
1,304,22.2,0,0.2,2.3,2,1.9
5,164,9.8,0,1.0,14.8,2,4.4
1,363,21.0,1,1.8,3.1,2,2.4
2,633,10.1,1,1.8,20.8,2,3.6
1,346,15.9,7,4.4,8.5,2,1.0
4,380,7.4,6,6.1,21.8,2,4.8
1,149,9.4,0,0.6,25.5,3,3.6
2,34,9.7,4,4.3,15.6,2,6.6
1,177,21.1,1,2.1,4.8,2,1.0
3,305,16.9,9,6.5,6.3,2,3.6
1,455,15.1,0,0.9,24.3,3,7.0
3,390,10.3,1,2.3,23.1,3,11.2
4,111,14.7,0,0.9,24.3,3,4.2
2,38,15.9,0,0.6,1.4,2,1.6
2,30,17.5,0,0.5,3.2,2,3.1
2,534,10.0,0,1.4,24.6,3,6.4
4,491,18.5,1,1.2,20.6,2,4.0
3,408,9.5,1,1.3,4.3,2,4.8
1,451,17.0,0,0.7,3.9,2,0.8
4,350,2.7,1,2.1,32.4,3,3.9
1,168,12.5,0,0.7,24.4,3,7.2
2,50,8.0,1,4.1,5.3,2,1.5
1,693,9.7,1,1.4,16.6,2,4.6
3,488,18.3,2,3.6,7.0,2,2.0
4,258,7.0,7,6.5,6.9,2,2.5
2,203,19.0,0,0.8,24.7,3,5.6
2,71,21.2,4,3.9,0.5,2,3.5
1,584,7.6,0,0.2,2.3,2,1.2
3,353,21.9,0,1.1,3.9,2,43.3
1,32,21.0,1,1.3,3.3,2,1.9
2,241,11.6,0,1.6,20.3,2,4.6
1,83,18.4,0,0.0,2.2,2,2.8
3,304,1.2,5,3.8,31.2,3,8.0
4,45,22.0,0,1.1,2.9,2,3.5
4,436,14.0,12,10.7,14.3,2,4.9
3,639,4.3,0,0.8,20.5,3,1.9
3,303,12.0,12,10.7,12.7,2,1.8
3,450,23.2,0,1.6,3.9,2,0.9
3,311,6.1,9,7.3,9.8,2,3.8
1,50,12.0,0,1.1,19.7,2,6.3
3,311,24.0,0,0.0,1.9,2,1.6
4,528,2.9,0,0.7,24.1,3,4.7
4,550,18.8,0,1.0,24.3,3,13.3
1,114,7.3,0,0.9,22.3,3,6.7
1,671,24.0,0,0.8,2.6,2,3.3
1,40,2.4,0,1.5,32.0,3,4.5
2,521,4.8,2,2.4,20.2,2,3.6
1,379,10.0,3,5.6,5.3,2,1.8
1,646,15.8,11,8.9,17.8,2,3.8
3,62,12.4,0,0.8,16.5,2,5.1
2,39,13.6,6,5.2,16.0,2,3.1
4,336,20.0,6,4.4,5.7,2,2.4
4,523,18.9,0,1.2,8.5,2,1.9
4,562,20.0,0,0.2,1.2,2,1.9
1,388,18.8,0,0.5,5.3,2,2.9
4,206,14.8,5,2.8,14.8,2,3.5
1,54,10.0,0,0.7,23.7,3,6.9
1,495,7.1,2,4.4,1.3,2,1.9
4,199,11.1,1,4.0,19.5,2,5.9
4,701,5.5,0,0.9,26.8,3,8.3
1,676,17.2,7,7.7,13.8,2,4.0
3,683,5.6,2,4.8,11.7,2,2.2
3,568,7.7,0,1.0,20.4,2,5.0
2,576,16.6,1,2.9,10.7,2,3.8
3,442,11.7,2,3.9,3.7,2,0.7
1,39,8.9,0,0.0,4.6,2,3.1
3,285,2.0,0,0.6,2.9,2,2.5
1,481,21.6,0,1.2,4.0,2,5.0
2,612,12.3,0,1.2,2.2,2,3.6
3,481,8.7,0,1.1,20.4,2,4.2
4,524,9.5,18,14.0,5.8,2,3.0
2,89,14.6,0,1.1,19.2,2,6.9
1,200,8.1,0,0.9,19.0,2,4.2
2,642,18.1,0,1.0,3.2,2,3.0
1,375,12.2,0,0.6,25.6,3,4.5
3,525,24.0,0,0.6,1.1,2,2.6
2,102,4.2,3,2.3,9.6,2,3.2
4,690,11.7,0,3.5,18.7,2,5.0
3,238,19.3,0,1.1,22.9,3,7.6
2,237,23.0,1,2.0,2.5,2,7.6
3,604,24.0,0,1.4,1.1,2,1.9
2,68,15.3,0,0.6,3.0,2,3.5
4,317,14.2,0,0.7,23.1,3,2.4
2,184,17.4,0,1.2,22.7,3,5.8
2,363,7.5,1,1.6,18.8,2,4.5
1,488,21.8,0,2.2,1.2,2,2.3
3,59,14.4,2,1.6,16.8,2,5.5
3,434,14.0,1,1.7,18.1,2,5.7
2,508,4.0,0,0.4,1.9,2,1.0
1,681,7.5,0,1.7,20.9,2,5.0
2,563,8.0,0,1.0,25.0,3,5.1
2,306,12.0,13,12.4,4.4,2,3.3
4,327,8.0,0,1.1,18.7,2,9.4
2,580,7.0,1,1.8,10.7,2,3.1
1,444,7.1,1,4.3,18.6,2,2.9
2,96,21.3,4,4.4,4.5,2,2.6
1,627,15.9,6,4.9,13.6,2,1.4
1,285,17.3,0,1.2,21.3,2,12.8
3,563,4.6,4,5.5,20.3,2,3.5
3,686,12.5,0,0.7,22.3,2,3.3
3,525,9.5,0,0.8,1.3,2,5.0
3,362,2.0,0,1.5,21.7,2,5.1
1,627,4.8,0,0.5,0.9,2,2.6
2,172,15.8,0,1.0,20.2,2,5.1
1,157,17.0,8,7.0,26.0,3,4.3
4,649,12.9,4,4.4,17.9,2,4.6
4,495,24.0,0,0.1,2.0,2,2.2
1,81,4.4,0,3.8,19.0,2,5.3
3,147,7.6,2,3.5,7.1,2,0.6
4,40,15.1,10,8.8,3.3,2,1.9
2,189,11.0,4,3.6,8.3,2,1.7
1,621,15.3,0,0.7,27.1,3,5.2
2,217,11.2,0,0.8,2.7,2,0.5
1,151,7.9,2,3.6,20.3,2,4.6
4,245,10.9,1,1.4,4.2,2,1.2
1,563,4.0,0,0.8,24.1,3,7.8
4,409,18.5,0,0.8,3.2,2,1.8
3,625,17.7,0,0.8,23.0,3,5.3
1,310,3.3,0,0.8,25.3,3,11.8
4,365,8.4,2,2.7,19.3,2,5.3
2,159,6.0,2,1.4,24.7,3,4.7
3,436,6.9,0,0.8,12.4,2,4.4
3,432,13.5,1,2.9,3.4,2,2.4
2,58,21.0,3,3.0,5.2,2,1.5
2,548,12.2,3,2.5,18.2,2,2.4
4,193,13.8,9,9.4,19.4,2,4.6
3,174,9.1,0,1.0,17.7,2,5.6
2,659,21.1,0,0.8,20.6,2,4.3
3,29,1.7,3,5.4,10.0,2,1.8
3,309,10.0,17,14.5,24.5,3,6.0
4,596,16.6,7,6.4,20.9,2,3.6
3,484,9.7,0,1.8,8.7,2,2.5
1,689,20.4,0,0.9,15.0,2,11.4
3,444,5.1,0,0.8,24.2,3,3.7
4,336,2.9,2,4.3,10.6,2,3.0
4,425,7.8,10,16.0,9.5,2,3.6
3,189,19.5,6,5.4,5.7,2,6.3
4,593,8.7,0,0.8,1.0,2,2.1
4,358,11.4,0,1.0,24.4,3,8.2
4,353,8.6,8,6.8,2.2,2,2.3
1,47,12.0,1,2.5,20.9,2,4.5
1,680,5.0,1,1.2,17.0,2,4.7
2,636,10.7,2,1.7,9.2,2,1.9
3,585,9.1,0,0.3,4.1,2,3.6
1,381,1.6,0,0.9,15.0,2,5.6
1,75,17.5,0,0.9,22.2,3,6.5
3,28,6.3,1,2.8,10.6,2,2.3
1,524,15.4,0,0.8,25.1,3,5.2
3,709,13.0,0,1.2,1.4,2,0.8
1,620,10.0,1,3.2,16.0,2,3.8
1,154,5.1,1,2.0,18.8,2,2.3
1,155,20.2,0,1.1,13.9,2,4.6
3,488,11.3,0,2.1,7.8,2,2.6
2,597,11.0,0,0.5,1.4,2,2.4
4,264,4.6,3,2.5,21.2,2,3.9
1,300,9.8,0,0.9,11.7,2,5.2
1,120,18.6,3,3.2,2.9,2,1.4
4,452,16.4,0,1.4,22.3,3,9.4
2,5,1.0,15,14.7,19.6,2,4.4
3,274,8.0,0,3.7,3.3,2,0.0
2,238,15.6,7,5.3,15.7,2,4.0
4,365,12.0,1,1.2,4.5,2,2.7
2,608,15.6,0,0.5,23.4,3,6.9
2,540,19.0,2,3.8,3.2,2,2.6
2,615,11.8,1,2.6,4.5,2,1.0
3,648,12.7,2,4.2,3.8,2,1.7
1,431,16.6,0,0.9,20.4,2,16.3
2,283,9.8,0,0.2,9.6,2,7.0
1,110,24.0,0,0.2,1.2,2,2.3
1,87,9.2,0,0.6,7.3,2,2.1
4,93,4.1,2,3.2,15.7,2,2.7
2,249,19.1,0,0.9,24.3,3,7.1
1,439,19.3,1,2.1,24.5,3,5.0
3,82,19.5,0,0.5,4.8,2,1.9
3,620,5.2,1,2.7,5.7,2,1.6
4,457,5.2,1,1.4,21.3,2,3.5
1,535,17.0,0,0.8,25.0,3,5.7
3,323,2.9,1,3.5,11.2,2,4.4
3,652,1.9,0,0.8,28.1,3,4.3
1,576,10.4,3,4.6,16.1,2,1.7
1,426,20.1,0,0.9,4.1,2,2.7
4,200,6.5,1,2.2,21.3,2,2.2
4,89,18.3,0,0.9,25.2,3,10.1
1,427,8.7,19,15.5,8.4,2,3.7
3,481,11.7,3,3.1,1.3,2,0.4
3,613,18.9,0,0.0,2.2,2,2.5
1,306,8.0,2,2.4,1.9,2,2.0
3,580,3.8,1,1.8,18.6,2,3.7
2,133,11.7,0,0.9,25.0,3,4.5
3,121,1.0,1,2.2,25.6,3,2.5
2,397,1.4,0,0.2,1.5,2,1.4
4,89,6.8,0,0.9,22.3,3,4.7
1,308,11.4,3,2.2,5.8,2,0.0
1,277,24.0,0,0.5,5.9,2,3.2
4,505,12.8,13,10.7,4.2,2,2.4
4,167,22.4,0,1.2,22.5,3,6.5
1,460,11.5,0,0.7,25.7,3,5.4
3,12,7.7,18,15.3,32.7,3,4.1
2,536,2.4,0,1.4,20.1,2,5.1
3,623,8.3,0,1.4,18.8,2,5.6
1,510,15.5,0,1.0,23.1,3,9.0
3,707,10.7,0,1.0,24.5,3,8.9
2,275,9.9,0,0.9,25.3,3,13.5
3,680,2.0,2,3.0,15.8,2,4.8
2,184,14.8,0,0.9,25.3,3,5.7
2,302,6.4,1,2.2,6.7,2,2.1
3,464,10.8,2,2.5,25.3,3,6.0
2,667,12.0,0,0.9,17.2,2,2.8
3,477,5.2,0,0.9,22.8,3,6.7
1,220,4.2,1,3.6,7.4,2,2.0
4,321,18.8,2,4.3,3.4,2,1.0
1,350,14.7,2,4.4,22.1,2,3.6
1,683,1.5,0,0.7,23.2,3,4.9
2,646,6.0,12,9.9,5.8,2,2.4
4,24,21.4,1,1.4,25.0,3,2.4
1,471,8.7,0,0.6,4.8,2,3.1
1,507,17.9,0,0.7,20.6,2,6.9
4,626,14.9,0,1.2,24.3,3,6.0
3,491,7.8,2,3.9,19.8,2,4.2
3,511,12.2,0,1.0,5.5,2,0.9
4,47,13.5,12,10.5,10.3,2,2.7
2,661,15.8,9,6.7,16.2,2,2.4
4,374,10.3,0,0.0,3.4,2,1.9
2,55,17.8,4,4.4,24.3,3,5.1
1,446,17.9,3,3.5,6.3,2,2.2
1,525,18.1,0,0.8,24.2,3,7.8
2,534,5.9,2,2.2,15.4,2,2.6
1,302,12.3,1,1.6,7.8,2,4.6
3,575,13.6,0,0.6,3.1,2,6.7
1,566,7.9,1,3.4,17.6,2,5.2
4,299,20.8,0,0.9,26.0,3,7.8
4,575,15.6,0,1.0,15.9,2,4.2
4,605,14.8,0,1.0,13.1,2,5.7
1,369,14.0,2,2.7,11.1,2,2.4
3,68,1.6,1,2.9,3.3,2,0.7
3,325,16.7,6,6.7,24.0,3,8.2
1,64,4.9,8,8.1,5.3,2,0.9
3,302,15.8,0,0.8,25.0,3,7.9
1,134,6.0,5,7.4,2.3,2,2.6
3,110,10.5,0,0.9,22.8,3,5.0
1,131,7.0,0,1.0,24.4,3,17.8
4,44,6.0,8,6.0,6.0,2,2.5
4,457,3.2,0,0.8,24.7,3,5.2
3,677,9.9,2,3.1,6.6,2,1.9
